id_estacion,Dirección,Código postal,Latitud,Longitud,Tipo,Rótulo,Tipo venta,Rem.,Margen,id_localidad
207,AUTOVIA A-31 KM. 16750,2660,38.756417,-0.955833,terrestre,REPSOL,P,OM,I,19
208,CARRETERA D12 ESTACION KM. 1,2660,38.710750,-0.973861,terrestre,HAM,P,dm,D,19
209,CALLE VIRGEN DE LAS NIEVES 17,2247,39.301000,-1.664167,terrestre,VIRGEN DE LAS NIEVES,P,dm,D,20
210,AUTOVIA A-31 KM. 86,2520,38.937583,-1.758000,terrestre,REPSOL,P,OM,D,21
211,AUTOVIA A-31 KM. 86,2520,38.938611,-1.757611,terrestre,REPSOL,P,OM,I,21
212,Ctra. AB-430 KM 5303,2520,38.915972,-1.726278,terrestre,REPSOL,P,OM,I,21
213,CL AVENIDA GENERALISIMO 107 (N-301 km 276),2510,38.803389,-1.731861,terrestre,REPSOL,P,OM,I,22
214,AUTOVIA A31 KM. 111,2695,38.898306,-1.502806,terrestre,CEPSA,P,dm,N,23
215,CL BOLEA 36 (CM-412 km 23565),2430,38.451306,-2.044778,terrestre,CAMPSA,P,OM,D,24
216,POLIGONO EL CAMPILLO A 2,2430,38.460694,-2.017917,terrestre,DLP,P,dm,D,24
217,AVDA. DOCTOR PEREZ GIL 25,2651,38.689833,-1.433306,terrestre,Nº 7374,P,dm,N,25
218,LA HIGUERA 000,2651,38.695348,-1.431579,terrestre,SAN DIONISIO,R,dm,D,25
219,N-322 (CORDOBA-VALENCIA) km 399,2260,39.269972,-1.548639,terrestre,ES SAN ANTONIOABAD. FUENTEALBILLA,P,dm,I,26
220,CR A-31 235,2110,39.086278,-1.963944,terrestre,REPSOL,P,OM,I,27
221,CR N-301 2318,2110,39.107667,-1.990194,terrestre,REPSOL,P,OM,D,27
222,CARRETERA NACIONAL 322 KM. 390,2253,39.238111,-1.635111,terrestre,CEPSA,P,dm,D,28
223,CARRETERA A-30 KM. 3282,2400,38.417306,-1.571667,terrestre,CEPSA,P,dm,I,29
224,AUTOVIA A-30 KM. 3225,2400,38.464250,-1.596722,terrestre,GALP,P,dm,D,29
225,CARRETERA TORREUCHEA KM. 1,2400,38.495972,-1.636389,terrestre,HELLIN GAS S.L.,P,dm,D,29
226,MELCHOR  DE MACANAZ 66,2400,38.511222,-1.696972,terrestre,BP,P,dm,N,29
227,CARRETERA N-301 KM. 316,2400,38.524444,-1.703056,terrestre,REPSOL,P,OM,I,29
228,CARRETERA JAEN KM. 47,2400,38.502889,-1.714556,terrestre,REPSOL,P,OM,D,29
229,POLIGONO SAN RAFAEL 3ª FASE SN,2400,38.545111,-1.705389,terrestre,IDS,P,OM,N,29
230,CARRETERA MURCIA KM. 33,2400,38.506806,-1.687833,terrestre,PETRONOR,P,OM,I,29
231,AVENIDA LIBERTAD 111,2400,38.517306,-1.700417,terrestre,PLENOIL,P,dm,D,29
232,CARRETERA CM 412 KM. 273,2400,38.532389,-1.694889,terrestre,PETROGAS,P,dm,D,29
233,CARRETERA N 301-A KM. S/N,2400,38.502528,-1.677694,terrestre,MULTSER-OIL,P,dm,D,29
234,CARRETERA DE HELLIN KM. 104,2420,38.491861,-1.741111,terrestre,REPSOL,P,OM,D,30
235,BALTASAR GONZALEZ SAEZ 34 - 36,2694,38.960944,-1.444083,terrestre,NO,R,dm,D,31
236,AUTOVIA A-31 KM. 103150,2696,38.921833,-1.583389,terrestre,REPSOL,P,dm,D,32
237,CARRETERA A 45 KM. 398,2434,38.356556,-2.111056,terrestre,E.S. LETUR,P,dm,D,33
238,PASEO LIBERTAD 62,2160,38.948472,-2.354861,terrestre,E.S. VIRGEN DE LA CRUZ,P,dm,D,34
239,CARRETERA C-3222 KM. 9,2230,39.226611,-1.800611,terrestre,Q8,P,dm,D,35
240,AVENIDA LEVANTE 15,2230,39.233056,-1.799472,terrestre,REPSOL,P,OM,I,35
241,AVENIDA DE LEVANTE 27,2230,39.232528,-1.794139,terrestre,SAT VIDEMA,R,dm,D,35
242,CAMINO HORTIGOSA S/N,2240,39.209972,-1.729333,terrestre,SECADEMA,R,dm,N,36
243,CARRETERA MADRID-CARTAGENA KM. S/N,2620,39.273583,-2.325056,terrestre,COOPERATIVA VITIVINICOLA SANTIAGO EL MAYOR,R,dm,D,37
244,CARRERA N-301 1952,2620,39.276056,-2.330333,terrestre,REPSOL,P,dm,D,37
245,CALLE CAPATAZ SANTIAGO 23,2650,38.785917,-1.330250,terrestre,LOS CORRALES,P,dm,I,38
246,CALLE CAPATAZ SANTIAGO 91,2650,38.789694,-1.328750,terrestre,BODEGAS SANTIAGO APOSTOL,R,dm,D,38
247,MEDIO DÍA 28,2200,39.179070,-1.788246,terrestre,SAT MOTILLEJA,R,dm,N,39
248,CALLE COOPERATIVAS 4,2612,39.046139,-2.480694,terrestre,OLEOVINICOLA CAMPOS DE MUNERA S. COOP. DE C-LM,R,dm,N,40
249,CALLE POZO (EL) 106,2612,39.043806,-2.485028,terrestre,INPEALSA,P,dm,D,40
250,CTRA DE LEDAÑA S/N km S/N,2246,39.281778,-1.719778,terrestre,COOP SAN GREGORIO,R,dm,N,41
251,CR AB-702 456,2530,38.151167,-2.293444,terrestre,CAMPSA,P,OM,D,42
252,CRTA.CM km KM2975,2652,38.622944,-1.497667,terrestre,REPSOL ,P,OM,I,43
253,CAMINO DE HELLIN S/N,2652,38.609556,-1.508333,terrestre,ONTALBA S. COOP DE C-LM,P,dm,D,43
254,CARRETERA N 430 KM. 429,2611,38.967167,-2.751500,terrestre,REPSOL,P,OM,I,44
255,AVENIDA GUARDIA CIVIL S/N,2120,38.724028,-1.990278,terrestre,VALERO 24H ENERGIA,P,dm,D,45
256,CARRETERA FUENTEALAMO KM. 36,2692,38.828806,-1.553694,terrestre,GASOLEOS TURBULA ,P,dm,I,46
257,CALLE HERNAN CORTES S/N,2099,38.813389,-1.735917,terrestre,POZOTRANS,R,dm,N,47
258,CALLE ANTONIO MACHADO 2,2099,38.805278,-1.736389,terrestre,E.S. LEDAÑA ,P,dm,D,47
259,CR CM-313 617,2141,38.717556,-1.910750,terrestre,REPSOL,P,dm,I,48
260,CALLE DISEMINADOS 1,2142,38.641750,-1.844139,terrestre,CAMPAREZ GASOLINERA,P,dm,D,49
261,POLIGONO PARAJE RECIAL 2,2154,39.081278,-1.512611,terrestre,SAT SANTA CRUZ DE POZO LORENTE,P,dm,I,50
262,CARRETERA M 313 KM. 50,2327,38.804722,-2.098778,terrestre,INLOCOR S.L.,P,dm,I,51
263,CARRETERA CM-412 KM. 1995,2450,38.493528,-2.411444,terrestre,CEPSA,P,dm,I,52
264,CARRETERA NACIONAL 320 KM. 289,2340,38.771194,-2.450028,terrestre,CANOIL,P,dm,D,53
264,CARRETERA NACIONAL 320 KM. 289,2340,38.771194,-2.450028,terrestre,CANOIL,P,dm,D,320
265,ALFREDO ATIENZA 149-151,2630,39.201139,-2.147750,terrestre,LA REMEDIADORA,R,dm,D,54
266,POLIGONO AVENIDA PRIMERA 17,2630,39.191250,-2.143056,terrestre,HAM,P,dm,D,54
267,AUTOVIA A-31 KM. 3450,2630,39.225000,-2.186083,terrestre,GALP,P,dm,I,54
268,CARRETERA A-31 KM. 50,2630,39.143972,-2.051250,terrestre,GALP,P,dm,D,54
269,CARRETERA MADRID CARTAGENA KM. 209,2630,39.212361,-2.171028,terrestre,BP CASA JUANITO RESTAURANTE,P,dm,N,54
270,CARRETERA AB101 KM. 02,2630,39.218389,-2.158028,terrestre,GASPLAY,P,dm,N,54
271,CR NACIONAL 301 km 210300,2630,39.213667,-2.176194,terrestre,RODATRANS,R,dm,N,54
272,AUTOVIA A-31 KM. 40,2630,39.200944,-2.144639,terrestre,REPSOL,P,OM,D,54
273,CARRETERA CM-3114 KM. 01,2630,39.213722,-2.156667,terrestre,REPSOL,P,OM,I,54
274,CALLE ALFREDO ATIENZA 156,2630,39.201667,-2.149000,terrestre,REPSOL,P,OM,D,54
275,MARTIRES 209,2630,39.212861,-2.171778,terrestre,CEPSA,P,OM,D,54
276,AVENIDA DE LA PAZ 3,2435,38.331361,-1.981861,terrestre,NAVARRO Y VALERO S.L,P,dm,D,55
277,CARRETERA VILLAGARCIA KM. 01,2100,39.270556,-1.908778,terrestre,COOP. LA UNION AB,R,dm,I,56
278,CL AVENIDA DE LA RODA 1,2100,39.259750,-1.911389,terrestre,REPSOL,P,OM,I,56
279,AVENIDA ALBACETE 35,2100,39.256194,-1.912194,terrestre,LA GAVIOTA GASOLINERAS,P,dm,D,56
280,AVENIDA GUARDIA CIVIL 162,2500,38.601722,-1.680833,terrestre,NTRA. SRA. DE LA ENCARNACION,P,dm,D,57
281,AVENIDA GUARDIA CIVIL 233,2500,38.602278,-1.680917,terrestre,REPSOL,P,dm,D,57
282,AVENIDA GUARDIA CIVIL 114,2500,38.594639,-1.685417,terrestre,E.S. TOBARRA,P,dm,D,57
283,CALLE SANTA CRUZ 16,2150,39.137222,-1.680944,terrestre,NO HAY,P,dm,D,58
284,CARRETERA CM-3114 KM. 127,2636,39.302389,-2.067639,terrestre,E.S EL GORRION,P,dm,I,59
285,CALLE DEL VINO 10,2636,39.293500,-2.059556,terrestre,SAN ISIDRO,R,dm,N,59
286,CALLE VALENCIA 41,2270,39.367333,-1.593250,terrestre,BODEGAS SAAC,P,dm,I,60
287,CARRETERA CM-3201 KM. 2270,2270,39.366861,-1.592778,terrestre,REPSOL,P,OM,D,60
288,CARRETERA CENIZATE KM. 15,2270,39.350250,-1.613194,terrestre,CHAMPINTER,P,dm,D,60
289,CARRETERA DE ALBACETE 14 KM. 0,2350,38.575556,-2.630167,terrestre,SIERRA DE ALCARAZ,P,dm,D,61
290,CR N-322 2588,2350,38.581722,-2.626222,terrestre,REPSOL,P,dm,D,61
291,CARRETERA N-310 KM. 1205,2600,39.198000,-2.713722,terrestre,CEPSA,P,dm,D,62
292,CALLE DOS DE MAYO 167,2600,39.278222,-2.602028,terrestre,REPSOL,P,dm,I,62
293,CARRETERA DE LAS MESAS KM. 005,2600,39.272250,-2.617083,terrestre,ESTACIÓN DE SERVICIO LOS VIÑEDOS,P,dm,N,62
294,AUTOVIA A-43 KM. 129,2600,39.258778,-2.586778,terrestre,REPSOL,P,dm,D,62
295,CALLE NOBEL 64,2600,39.283917,-2.583361,terrestre,COMBUSTIBLES DISPROSIO S.L.,P,dm,N,62
296,AVENIDA REYES CATÓLICOS (APARCAMIENTO DEL CARREFOUR) S/N,2600,39.285722,-2.579639,terrestre,CARREFOUR,P,dm,N,62
297,AVENIDA REYES CATOLICOS S/N,2600,39.276944,-2.590028,terrestre,AVIA,P,dm,N,62
298,AVENIDA REYES CATOLICOS 133,2600,39.277056,-2.591722,terrestre,BP VILLARROBLEDO,P,OM,D,62
299,CARRETERA OSSA DE MONTIEL KM. 21,2600,39.257528,-2.613778,terrestre,REPSOL,P,OM,I,62
300,CARRETERA NACIONAL 310 KM. 1377,2600,39.293722,-2.567139,terrestre,REPSOL,P,OM,I,62
301,AVENIDA REYES CATOLICOS 26,2600,39.261472,-2.599417,terrestre,CEPSA,P,OM,D,62
302,AUTOVIA A-43 KM. 390,2600,39.205194,-2.708528,terrestre,CEPSA,P,OM,I,62
303,CARRETERA MUNERA KM. 0500,2600,39.250806,-2.601028,terrestre,VINICOLA DE VILLARROBLEDO,R,dm,I,62
304,AVENIDA REYES CATOLICOS 150,2600,39.278333,-2.590194,terrestre,PAÑALON,P,dm,D,62
305,CALLE FERNANDO ZEPPELIN 13,2600,39.268472,-2.587083,terrestre,MOLGAS,P,dm,D,62
306,CALLE GENERAL MARTI 2,2600,39.266417,-2.596944,terrestre,PLENOIL,P,dm,D,62
307,CARRETERA DE HELLIN KM. 42,2480,38.368667,-2.314667,terrestre,CEPSA,P,OM,I,63
308,AUTOPISTA AP 7 KM. 696,3698,38.406528,-0.599972,terrestre,GALP,P,OM,D,64
309,CARRETERA AGOST-NOVELDA KM 2 KM. 2,3698,38.429417,-0.662250,terrestre,CEPSA,P,dm,I,64
310,AUTOPISTA AP 7 KM. 696,3698,38.408861,-0.599444,terrestre,GALP,P,OM,I,64
311,CARRETERA SAN VICENTE - AGOST KM. 11,3698,38.434417,-0.637250,terrestre,PETRONOR,P,dm,N,64
312,CALLE POLIGONO INDUSTRIAL MOS DEL BOU CALLE EL ESPARTO 5,3340,38.168111,-0.889167,terrestre,SUVER GASOLEOS ,P,dm,D,65
313,CARRETERA N-340 KM. 7021,3340,38.199389,-0.848833,terrestre,FTH,P,dm,D,65
314,CARRETERA N-340 KM. 6967,3340,38.165222,-0.894750,terrestre,REPSOL,P,dm,D,65
315,N-340 km 6967,3340,38.199417,-0.848722,terrestre,REPSOL,P,dm,I,65
316,CARRETERA CATRAL-ALBATERA KM. 42,3340,38.175028,-0.854056,terrestre,REPSOL,P,OM,I,65
317,POLIGONO PLAZA MOSQUERA 6,3728,38.751972,-0.042083,terrestre,REPSOL ,P,dm,D,66
318,CALLE ALACANT 58,3801,38.689278,-0.480306,terrestre,BALLENOIL,P,dm,N,67
319,CALLE ALICANTE 62,3801,38.688639,-0.479611,terrestre,SHELL,P,OM,D,67
320,CALLE ALACANT 101,3801,38.683806,-0.471194,terrestre,PLENOIL ,P,dm,D,67
321,CALLE ALICANTE 62,3801,38.689083,-0.479694,terrestre,MASOIL ALCOY,P,dm,D,67
322,CALLE VALENCIA ESQ C/SANT JOAN BOSCO 1,3800,38.711556,-0.466250,terrestre,GASEXPRESS,P,dm,D,67
323,PG COTES BAIXESCALLE CPARC.1 0,3800,38.714361,-0.462528,terrestre,REPSOL,P,OM,D,67
324,AVENIDA TIRANT S/N,3800,38.708750,-0.472556,terrestre,REPSOL,P,OM,D,67
325,CALLE OLIVER 72,3800,38.691972,-0.489722,terrestre,PETRONOR,P,dm,D,67
326,N-340 km 131000,3800,38.683389,-0.471306,terrestre,GALP,P,OM,N,67
327,Alicante 1 - P.I. Beniata,3800,38.695083,-0.477972,terrestre,GASOLINERA ALCOY ,P,OM,N,67
328,CALLE MALLORCA CTRA. CV-763 1,3580,38.571139,-0.096500,terrestre,BP ALFAZ DEL PI,P,OM,D,68
329,CL AVDA. DEL PAIS VALENCIANO S.N.,3580,38.581361,-0.105389,terrestre,REPSOL,P,OM,D,68
330,AVENIDA PAIS VALENCIÁ 47,3580,38.582250,-0.106167,terrestre,PLENOIL,P,dm,D,68
331,AVINGUDA PAIS VALENCIÁ 37,3580,38.580639,-0.104972,terrestre,BEROIL,P,dm,D,68
332,AVENIDA ALBIR 90,3580,38.574028,-0.076694,terrestre,PLENOIL,P,dm,D,68
333,AP-1535 km 2000,3581,38.567722,-0.082972,terrestre,GALP,P,OM,N,68
334,POLIGONO SECTOR VIII - EL ZOCO S/N,3169,38.058389,-0.746611,terrestre,BP EL ZOCO,P,OM,N,69
335,CALLE SAN JUAN 32,3668,38.339222,-0.998222,terrestre,CEPSA,P,dm,D,70
336,AVENIDA DENIA 80,3013,38.359278,-0.466972,terrestre,BP SANDOVAL MD,P,OM,D,71
337,AVENIDA DENIA 75,3013,38.359667,-0.467361,terrestre,BP SANDOVAL MI,P,OM,I,71
338,AVENIDA PADRE ESPLÁ 36,3013,38.357000,-0.476750,terrestre,REPSOL,P,OM,N,71
339,CALLE BULEVAR TEULADA 86,3005,38.364194,-0.499917,terrestre,AVANZA LOW COST,P,dm,I,71
340,CALLE JATIVA S/N,3009,38.377722,-0.504722,terrestre,GM OIL,P,dm,D,71
341,AVENIDA UNIVERSIDAD S/N,3009,38.374139,-0.506833,terrestre,SHELL,P,OM,N,71
342,AVENIDA NOVELDA 179,3009,38.370222,-0.497500,terrestre,REPSOL,P,OM,D,71
343,CALLE FORTUNY S/N,3009,38.375333,-0.499444,terrestre,REPSOL,P,OM,I,71
344,AVENIDA DE LA UNIVERSIDAD SN,3009,38.376194,-0.508861,terrestre,REPSOL,P,OM,D,71
345,AVENIDA NOVELDA 74,3010,38.364222,-0.494333,terrestre,PLENOIL,P,dm,D,71
346,AVENIDA JIJONA 88,3012,38.358556,-0.483944,terrestre,REPSOL,P,dm,D,71
347,AVENIDA GASTON CASTELLO 58,3014,38.375111,-0.486944,terrestre,CEPSA,P,dm,D,71
348,AVENIDA ANTONIO RAMOS CARRATALA 56,3015,38.370694,-0.466806,terrestre,ALCAMPO,P,dm,N,71
349,AVDA. DE LA CONDOMINA 47 (C-190 km 37),3540,38.363639,-0.434556,terrestre,CEPSA,P,OM,D,71
350,AVENIDA DENIA 0,3016,38.371389,-0.457694,terrestre,PLENOIL,P,dm,D,71
351,VIAL FLORA DE ESPAÑA 28,3016,38.369111,-0.444778,terrestre,PETROALACANT,P,dm,N,71
352,AVENIDA DENIA 60,3016,38.355389,-0.472306,terrestre,GOTETA,P,dm,N,71
353,AVENIDA DENIA 150,3016,38.375472,-0.453806,terrestre,BP VISTAHERMOSA ,P,OM,D,71
354,VIAL CONEXION N-332 Y A-7 S/N,3016,38.370000,-0.446667,terrestre,GALP,P,dm,N,71
355,CALLE ANTONIO RAMOS CARRATALÁ 26,3016,38.369889,-0.464083,terrestre,PLENOIL,P,dm,D,71
356,CALLE MUSICO JOSE TORREGROSA 33,3112,38.383583,-0.489750,terrestre,AVANZA,P,dm,D,71
357,CARRETERA A-214 KM. 5,3112,38.401000,-0.477750,terrestre,REPSOL,P,OM,I,71
358,AVENIDA NOVELDA 204,3011,38.375972,-0.498972,terrestre,VCC ALICANTE ,P,dm,D,71
359,AVENIDA NOVELDA 216,3011,38.376944,-0.499722,terrestre,PETROPRIX,P,dm,D,71
360,AVENIDA PINTOR GASTON CASTELLO 1,3011,38.370083,-0.486611,terrestre,BP REJAS VERDES,P,OM,I,71
361,AVENIDA DE DENIA 183,3559,38.385639,-0.449972,terrestre,E.S. SANTA FAZ,P,dm,I,72
362,CARRETERA 1126 KM. N-332,3559,38.386250,-0.447417,terrestre,REPSOL,P,OM,D,72
363,CARRETERA MADRID ESQ.RIO JUCAR KM. 19,3006,38.344611,-0.522944,terrestre,REPSOL,P,OM,D,71
364,CARRETERA N-330 KM. 409,3006,38.344944,-0.523167,terrestre,PETRONOR,P,OM,I,71
365,CARRETERA N-330A KM. 4077,3006,38.343611,-0.545111,terrestre,CEPSA,P,dm,D,71
366,AVENIDA NEPTUNO 4,3006,38.344000,-0.524194,terrestre,CONFORT AUTO,P,dm,D,71
367,AVDA. ORIHUELA S/N - ESQUINA VIA PARQUE,3006,38.345583,-0.517889,terrestre,SHELL,P,OM,N,71
368,POLIGONO PLA VALLONGA CALLE 8 PARCELA 15,3006,38.348250,-0.555389,terrestre,PETROALACANT,P,dm,D,71
369,CALLE OCAÑA 16,3006,38.345056,-0.522278,terrestre,BALLENOIL,P,dm,D,71
370,CALLE ARTES GRAFICAS 89,3008,38.335694,-0.512833,terrestre,TAMOIL,P,OM,N,71
371,AVENIDA ELCHE 150,3008,38.303611,-0.521389,terrestre,PETROPRIX,P,dm,I,71
372,AVENIDA RAMÓN GÓMEZ SEMPERE 4,3008,38.330583,-0.513500,terrestre,GALP,P,dm,N,71
373,AVENIDA ELCHE (N-332 P.K. 102) 16,3008,38.337778,-0.500389,terrestre,CEPSA,P,OM,I,71
374,CALLE COMUNICACIONES DE LAS 10,3008,38.336083,-0.517389,terrestre,ALSA,R,dm,N,71
375,AVENIDA ALCALDE LORENZO CARBONELL 71,3007,38.338611,-0.516000,terrestre,CEPSA,P,OM,I,71
376,N-330-P.K. 4091 P.I. El Espartal,3007,38.345250,-0.520556,terrestre,GALP,P,dm,N,71
377,CALLE ALCALDE LORENZO CARBONELL S/N ESQUINA VIA PARQUE S/N,3007,38.340028,-0.517750,terrestre,CARREFOUR,P,dm,N,71
378,CARRETERA OCAÑA KM. 7,3007,38.344917,-0.518333,terrestre,PETRO ALACANT,P,dm,I,71
379,Rosa de los Vientos (esq. Camino Viejo de Elche),3007,38.337778,-0.523139,terrestre,GALP,P,dm,N,71
380,POLIGONO ZONA INDUSTRIAL A POLIGONO B S/N,3114,38.344139,-0.538472,terrestre,CEPSA,P,OM,D,73
381,CARRETERA CV 820 KM. 14,3699,38.411000,-0.565972,terrestre,AQUAVEL,P,dm,I,74
382,CARRETERA CV 820 KM. 13,3699,38.411500,-0.565444,terrestre,REPSOL,P,dm,D,74
383,AVENIDA DEL EURO 9,3114,38.340861,-0.572750,terrestre,PARCELOGIC,P,dm,D,71
384,CALLE DEL RUBLO PARC R75 75,3114,38.338278,-0.566472,terrestre,ATALAYAS,P,dm,N,71
385,CARRETERA BACAROT 4 KM. ,3114,38.343333,-0.545833,terrestre,AGRICOOP,R,dm,D,71
386,AVENIDA ORIHUELA 17,3160,38.104778,-0.797083,terrestre,REPSOL,P,dm,N,75
387,AVENIDA DOCTOR MARAÑON 0,3160,38.104472,-0.782111,terrestre,GASOLEO EXPRES,P,dm,D,75
388,AVENIDA COMUNIDAD EUROPEA 1,3160,38.099361,-0.796528,terrestre,LAS MAROMAS,P,dm,D,75
389,Principe De EspañA 10,3160,38.115139,-0.788750,terrestre,BP,P,dm,N,75
390,CARRETERA C-3321 KM. 381,3160,38.123556,-0.781806,terrestre,CEPSA,P,OM,I,75
391,CALLE PARTIDA DE LA ERA ALTA 57,3160,38.122583,-0.783083,terrestre,PETROPRIX,P,dm,I,75
392,CALLE CUESTA DE LAS NARICES 11,3590,38.594194,-0.056056,terrestre,PETROPRIX ,P,dm,I,76
393,CARRETERA N-332 KM. 1555,3590,38.586556,-0.064694,terrestre,REPSOL,P,OM,I,76
394,CARRETERA LA NUCIA KM. 28,3590,38.605917,-0.078472,terrestre,REPSOL,P,OM,D,76
395,CALLE GARGANES 42,3590,38.604722,-0.048611,terrestre,REPSOL,P,OM,D,76
396,Carrer De La Mar 157,3590,38.593222,-0.054917,terrestre,GALP,P,dm,N,76
397,CARRETERA CV-755 KM. 92,3599,38.626750,-0.038500,terrestre,CEPSA ELF,P,dm,I,77
398,AVD.DE NAVARRA 151,3680,38.354028,-0.772639,terrestre,CEPSA ESPAÑA S.A.,P,dm,N,78
399,POLIGONO C/ IBI S/N,3680,38.356139,-0.770417,terrestre,LEVANTINA,P,dm,D,78
400,CARRETERA NOVELDA KM. 22,3680,38.358167,-0.770917,terrestre,CONFORT AUTO,P,dm,D,78
401,AVENIDA 3 DE AGOSTO 23,3680,38.336722,-0.774111,terrestre,REPSOL,P,dm,D,78
402,POLIGONO TRES HERMANAS   ALCOHOLERA 11,3680,38.325917,-0.767139,terrestre,BP,P,dm,N,78
403,CR N-325 58,3680,38.355500,-0.772833,terrestre,RASPA-OIL (SERV. ATENDIDO),P,dm,I,78
404,AVENIDA AVENIDA DE ORIHUELA 101,3680,38.336861,-0.777556,terrestre,GASOLINERA ASPE,P,OM,N,78
405,CARRETERA NOVELDA KM. 8,3680,38.356306,-0.772361,terrestre,QFS,P,dm,D,78
406,AVENIDA TRES DE AGOSTO 20,3680,38.341583,-0.773361,terrestre,PLENOIL,P,dm,D,78
407,CALLE PADRE JESUALDO FERRERO 1,3450,38.715917,-0.664056,terrestre,REPSOL,P,dm,N,79
408,CALLE LES MOLINES 35 ,3450,38.720111,-0.671194,terrestre,CEPSA,P,dm,N,79
409,CALLE DR. SILVESTRE ,3460,38.701889,-0.767750,terrestre,COOPERATIVA DIVINA AURORA,P,dm,N,80
410,CARRETERA VILLENA-ALCUDIA KM. 10608,3460,38.698000,-0.771194,terrestre,GASOLWIN BENEIXAMA,P,dm,D,80
411,CARRETERA JACARILLA KM. S/N,3390,38.076944,-0.843056,terrestre,REPSOL,P,dm,I,81
412,AVENIDA VILLAJOYOSA LA 34,3501,38.533639,-0.162250,terrestre,BP CALA BENIDORM,P,OM,N,82
413,AVENIDA COMUNIDAD VALENCIANA 18,3501,38.544194,-0.119250,terrestre,BP BENIDORM,P,OM,D,82
414,CARRETERA N-332 KM. 1245,3501,38.557694,-0.101500,terrestre,GALP,P,OM,D,82
415,CARRETERA N-332 KM. 1245,3501,38.558056,-0.101917,terrestre,GALP,P,OM,I,82
416,CARRETERA CV-70 KM. 47,3501,38.559583,-0.134444,terrestre,REPSOL,P,OM,I,82
417,AVENIDA DOCTOR SEVERO OCHOA S/N,3503,38.543139,-0.102722,terrestre,BP EUROBENIDORM,P,OM,N,82
418,AVENIDA COMUNIDAD VALENCIANA- CAMÍ DEL PALASIET 2,3503,38.551139,-0.109778,terrestre,PETROENERGY,P,dm,N,82
419,POLIGONO APR 3 68,3502,38.558833,-0.100972,terrestre,VCC ANOUER,P,dm,D,82
420,AVENIDA JAIME I 23,3502,38.541722,-0.134139,terrestre,BP LA ISLETA,P,OM,N,82
421,CALLE ALCALDE FRANCISCO GONZALEZ FERNANDEZ 32,3178,38.077222,-0.745028,terrestre,BENIEXPRESS,P,dm,N,83
422,AVENIDA EUROPA 12,3720,38.717667,0.059861,terrestre,PLENOIL,P,dm,D,84
423,CALLE MARGENADORS DELS 8,3720,38.718611,0.059389,terrestre,ROSELLO,P,dm,N,84
424,AVINGUDA EUROPA 34,3720,38.719222,0.060556,terrestre,MASOIL BENISA,P,dm,D,84
425,AVENIDA EUROPA 8,3720,38.718139,0.060194,terrestre,BP BENISSA,P,OM,D,84
426, JUAN DE LA CIERVA13  POLIGONO INDUSRTIAL LAPEDRERA ,3720,38.726750,0.076583,terrestre,MEROIL,P,dm,N,84
427,AVENIDA LAS MARINAS 290,3720,38.665889,0.084944,terrestre,BALLENOIL,P,dm,D,84
428,CARRETERA MORAIRA-CALPE KM. 3,3720,38.677722,0.105778,terrestre,VCC BENISSA,P,dm,D,84
429,CARRETERA CV-740 KM. 6800,3726,38.738972,0.152139,terrestre,(SIN RÓTULO),P,dm,I,85
430,CARRETERA ALCOY - VILLENA KM. 382,3410,38.630583,-0.786556,terrestre,REPSOL,P,dm,N,86
431,CALLE DEL PROGRESO 24,3380,38.059056,-0.884611,terrestre,BIGASOIL,P,dm,D,87
432,POLIGONO APATEL 6,3380,38.059194,-0.885222,terrestre,REPSOL,P,dm,D,87
433,POLIGONO SECTOR D10 8,3380,38.064861,-0.899000,terrestre,PLENOIL,P,dm,D,87
434,CALLE EL PI 1,3111,38.477806,-0.424194,terrestre,ATLANTIS EXPRESS,P,dm,I,88
435,CARRETERA CATRAL KM. 0300,3360,38.127750,-0.861861,terrestre,BP OIL ESPAÑA S.A.U.,P,dm,D,89
436,BARRIO SAN JOSE DRCHA 70,3360,38.130583,-0.858917,terrestre,RITOR DIESEL,P,dm,D,89
437,CARRETERA CV913 KM. 1,3360,38.125694,-0.867333,terrestre,REPSOL,P,dm,D,89
438,CARRETERA N-340 KM. 6929,3360,38.143139,-0.927583,terrestre,PETRONOR,P,OM,D,89
439,CALLE SAN ISIDRO 10,3510,38.649500,-0.121194,terrestre,REPSOL,P,dm,D,90
440,AVENIDA DIPUTACION 35,3710,38.646306,0.041750,terrestre,GASEXPRESS,P,dm,D,91
441,AVENIDA VALL DE L'AGUART 11,3710,38.645694,0.052306,terrestre,DRZ,P,dm,N,91
442,AVENIDA DEL PORT 15/41,3710,38.637306,0.069250,terrestre,COFRADIA DE PESCADORES,P,dm,N,91
443,PARTIDA ESTACION II 6,3710,38.653028,0.037306,terrestre,CALPE AUTOMOCION,P,dm,D,91
444,PARTIDA ESTACION II 6,3710,38.652972,0.037806,terrestre,CALPE AUTOMOCION II,P,dm,I,91
445,AVENIDA AV DIPUTACION S/N ,3710,38.646306,0.040556,terrestre,Q8,P,dm,N,91
446,CALLE L ESPORT 2,3710,38.645444,0.050278,terrestre,REPSOL,P,dm,D,91
447,AVINGUDA VALL DE LAGUART 5,3710,38.645750,0.051139,terrestre,AUTOFUEL LOW COST,P,dm,D,91
448,CARRETERA N-332 KM. 122,3560,38.450167,-0.373611,terrestre,PETRONOR,P,OM,D,92
